15324.1053881713 0 14748.1593061459 462.915026654481 0.152612173536373 0 7599.05365163188 16864.9973127157 0 9997.46969512263 0 11419.778107442 18.314230193591 0 0 0 0 5584.68297488057 14720.2930873712 1690.24247544525 0 16982.4668568979 0.151817571304535 1290.96240984593 0 6139.0668946797 1796.42551987369 27430.27252532 18963.8160300399 77039.9882786553 2614.40516694933 6074.31844009667 9318.89555275212 0 6670.51460107837 0 1248.24205186556 15.6955773128693 20811.1579876125 63.8747177956926 665.208807724045 9187.59322951481 5202.03809402882 0 11082.0785520073 0.518857726723708 763.199640982641 1988.11315150064 43784.4789254241 0 0 6573.99162786252 5016.7587690124 13986.9064978831
5300.97046420922 0 89612.961115616 0.969162107011624 15097.2299715252 0 3126.06044864685 19965.2852930878 0 93.6191142526965 0 22380.7377795303 22441.6454916731 0 412.171396504062 0 13666.0435676116 0 46456.4263795151 21948.612750248 0 2418.75832167526 0.423876532521595 35840.4072296136 0 15254.6238059356 18041.789768461 234562.719707087 42928.1705304342 182522.132502876 19225.9365232665 77484.4689255426 62183.3410651571 0 4104.29698294094 0 3169.2614072811 425.546259521739 24080.3498711381 27502.1179192127 33131.5552914919 0 25791.7675215906 0 15455.1494784777 0.550628593561308 3250.04185377126 27010.7622558668 37381.2216730072 0 0 17053.4706185068 28962.740620339 134890.376264519
3341.13966580142 2390.22381961286 24777.6107961386 1074.30813613215 0.0114552785923754 0 2865.8812118939 23242.2814151401 0 0.03125 0 20493.1469195319 0.492519946808511 0 225.215535143098 0 540.021733879447 1178.81645249013 26045.3380640554 5718.38481422986 0 564.196403688294 0.633209332784947 0.0919258373205742 4764.84380151054 5221.39762279742 28820.95255329 35495.6797145266 12149.565793203 69372.6627054871 15024.0229617328 26920.9269744935 22041.7630044522 0 0.0923958827510186 0 109.334791908985 0.0662359022556391 361.759455727864 22830.512298672 12694.1760951973 0 11458.1769588804 0 7683.46525629685 616.720159172721 3619.33248350201 0 27839.8097884934 0 0 2382.96044231401 6508.3843163939 43270.8114686415
32515.4929671896 0 124466.593610455 1.81423841123288 4683.30799942282 0 8772.43819341692 54050.132454405 0 1165.85918012296 0 38737.7533386453 8923.53378303205 0 3598.40611425014 0 47900.0677333199 0 8011.57430079412 31055.353170104 0.0196850393700787 15125.6894653543 513.191121690697 221.998846581523 18117.3594896422 40393.1429893934 4083.01830029919 51234.7337321329 82595.85981155 50128.8776220767 3135.443214783 38368.2544822165 83988.7670166126 0 5348.50034284944 0 229.460910764718 8567.49280077074 310.287835879442 31854.5407707748 39227.0995216373 0 46718.9673479573 0 12177.7162564861 12167.5054588047 88862.5893965044 0 16068.0613459089 0 0 13951.7622449487 1.5254339294441 217743.599357364
12938.2302498772 0 58903.9959045958 9982.48137719021 21.4469969523345 0 221.640339403518 20230.6901353996 0 1466.00032586645 0 20969.7618637463 0 0 1318.08731936212 0 25518.3588877664 550.564328188215 3347.40614909494 17920.4154342161 36.5344063065357 23842.675802908 3679.42663863938 13226.3084295099 20775.5883498765 17890.366071818 25442.6297161831 1.23118352688057 19145.525949204 36352.6191194138 3359.63108883478 14257.4137530702 11475.9376131456 0 17575.4303937538 0 447.232512327215 0 45341.4215971438 13005.0887642641 44679.9153418961 5724.04377325006 219.904380251251 0 9839.47950903041 0.23720973246437 3.48494808137474 0 17423.5324899162 0 0 4866.07133891437 8620.93837398899 5258.86634566794
2560.03078066727 0 114665.553543574 27136.5507358453 1.55280321741401 0 0.121575679856877 22389.4052344315 0 210.521925059041 0 55836.419620719 301.674200162583 0 4417.2742659382 0 48586.8575573762 3.1900609811374 16537.5804019956 9929.90666078885 46387.5407646203 1282.95923185496 5.05135575702089 0.283224186317299 59264.6029898912 60352.6163124024 3507.85737484909 1443.34268997496 24240.1171576508 87652.869916061 5718.40030022764 55792.4366528128 33461.192823373 0 16997.1385906333 0 796.782320461394 1179.92890354621 37328.8404850086 39137.1527408807 11717.885758575 0 95106.0487166822 0 6814.63523954984 15574.9177895287 0.422032425292657 61579.3330357866 78806.0199914611 0 0 16906.23908077 13570.8763221817 85496.1832061626
4698.1239927801 0 22305.6210009439 149.763886514269 0 0 4777.96971491639 0 0 68.8927525400924 0 321.831767711492 2792.23974270278 0 591.42670162172 0 10782.1295015696 4128.51945295973 43725.5987970616 10880.61798584 0 40328.9085696937 44.7977573949686 0.267311669389448 1.46671177550968 22451.595885506 15336.6203566652 1.38867606578204 5042.03268773747 92593.5772851215 18025.5181894547 63699.3933433572 63188.1954554247 0 8.76199405360796 1299.73222589328 167.306230724306 0 58740.9492272647 6915.72716706292 45620.2801610235 0 82103.0077185507 0 22810.0134943844 2838.59044026887 9321.99987412914 0.697681191366641 75783.8397911569 0 0 40706.0525783761 0.397685124304245 15963.6590288151
24311.8884826561 0 148868.733860112 0.22614646656535 27765.7843021478 0 6807.209490826 8092.5745504593 0 346.214403591172 0 51963.963589693 23320.3890910373 0 2204.47439983483 0 53694.1657785179 0 50399.9866430425 58080.8925487231 5801.78800424889 11916.8645189608 584.434559065356 68804.4261173673 0.532940372938779 41745.0351385342 2752.34891846983 2.496369320643 86423.3228161752 8229.80326782966 8066.73956981736 38245.2908769589 137826.588978946 0 6599.2583368566 0 1640.54457276863 1608.34688888081 66129.466450527 15523.2777128705 63737.5703315288 0 150752.866235303 0 11843.186010736 10563.0340575018 60176.0973168157 212369.744200931 82495.112044573 0 0 22820.0291269392 0.249274557861427 151631.162056234
0.0639112027789839 0 5930.71888320791 2312.65829434935 0 0.0159574468085106 11154.3110044221 623.828984957319 0 0 0 18230.2130533503 62.1527792813944 0 186.538340770481 0 95567.4274509765 0 128422.634824238 6880.37702441609 69.3844385985199 2616.2011489444 2078.67135460576 10263.8222379589 8.22098214285714 15630.4599526976 15692.6245619447 16146.570444382 24310.9836066154 129994.558163041 3986.89812412748 22080.2249223496 13914.5034875535 0 1670.38167466275 0 78.3850700655216 0 56201.5256136961 27058.8436461395 15375.5963447536 12027.9938044949 28804.5179294534 8385.77695073146 26249.4784330144 1775.51427602628 47.3643803048757 3639.84611575067 7505.41234531482 0 0 17506.1887509299 16113.762737819 0
0.606169052266782 0 20607.8012994943 429.546665426464 10933.329718996 36218.43851395 1616.62146813505 0.141849188544945 0 2675.36324323446 0 44913.9029583151 1431.42786120362 0 7.38995004072576 0 22495.6080939171 1876.1268417482 36698.1787964447 23982.7566744237 65044.3555823639 80758.2706243221 674.370168001745 27842.2613335946 7.87888766392771 30773.5290675551 7283.14803194644 63157.3951582129 33596.8067601286 107399.833764274 8488.73598045483 48278.3495166063 141978.969538431 0 21941.5096711777 0 2165.92705706365 136.201726374291 11956.1984333402 92034.9859716636 24095.3931799753 2328.82447410142 172709.289090773 9477.34965893491 5697.85854096688 4608.20767155953 8678.93250285096 42133.3726376911 27109.7910426257 0.0926155184819073 0 37037.1374944341 25701.3032230766 3.75034652847153
2133.51384869483 0 22369.1759610462 390.866506579533 0 0.392637746659726 364.628881735192 574.472595502992 0 2.14408202118877 0 16740.9959961968 1490.86770723433 16455.614804468 760.89378101462 0 23722.4619370508 0 45883.2752943419 132.740235001007 1872.07700839929 54029.4842063864 767.569993440097 1138.98101203764 25824.389697168 10719.928398186 22316.0306352573 2578.61904480539 14025.6219129602 98524.3156957486 38759.5212239116 20788.7947059705 20666.2679195389 0 3.252727992129 0 222.224116546449 609.948282966753 1.19079091211184 572.125351626293 6738.96343471104 0 4106.82188372052 0 9811.47413747847 5540.30869795579 18929.8456500417 13038.026729459 25689.5789059875 0 0 19889.7585741 16793.0447606116 90388.0368976007
